Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2020-01-23,4,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.7,,,,21.0,25.0,19.0
2020-01-23,4,CALLAO,LA PERLA,Despejado,0.0,0.0,0.9,,,,21.0,24.0,20.0
2020-01-23,4,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.8,,,,20.25,23.0,19.0
2020-01-23,4,CALLAO,MI PERU,Despejado,0.0,0.0,0.9,,,,22.0,26.0,18.0
2020-01-23,4,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.9,,,,22.0,26.0,19.0
2020-01-23,4,LIMA,ANCON,Despejado,0.0,0.0,1.0,,,,21.0,27.0,18.0
2020-01-23,4,LIMA,ATE,Despejado,0.0,0.0,0.9,,,,21.0,25.0,20.0
2020-01-23,4,LIMA,BARRANCO,Despejado,0.0,0.0,0.7,,,,21.0,24.0,18.0
2020-01-23,4,LIMA,BREÑA,Despejado,0.0,0.0,,,,,22.0,25.0,20.0
2020-01-23,4,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,,,,20.0,26.0,19.0
2020-01-23,4,LIMA,CHACLACAYO,Despejado,0.0,0.0,1.0,,,,18.0,22.0,17.0
2020-01-23,4,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,,,,21.0,23.0,20.0
2020-01-23,4,LIMA,CIENEGUILLA,Niebla,0.0,0.0,1.0,,,,20.0,23.0,19.0
2020-01-23,4,LIMA,COMAS,Despejado,0.0,0.0,0.9,,,,23.0,28.0,18.0
2020-01-23,4,LIMA,EL AGUSTINO,Despejado,0.0,0.0,1.0,,,,22.0,26.0,18.0
2020-01-23,4,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,1.0,,,,22.0,27.0,20.0
2020-01-23,4,LIMA,JESUS MARIA,Despejado,0.0,0.0,,,,,21.0,25.0,19.0
2020-01-23,4,LIMA,LA MOLINA,Despejado,0.0,0.0,1.0,,,,21.0,25.0,19.0
2020-01-23,4,LIMA,LA VICTORIA,Despejado,0.0,0.0,,,,,19.5,26.0,20.0
2020-01-23,4,LIMA,LIMA,Despejado,0.0,0.0,0.7,,,,19.0,25.0,19.0
2020-01-23,4,LIMA,LINCE,Despejado,0.0,0.0,1.0,,,,20.0,25.0,18.0
2020-01-23,4,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.8,,,,22.0,27.0,19.0
2020-01-23,4,LIMA,LURIGANCHO,Despejado,0.0,0.0,,,,,18.0,22.0,19.0
2020-01-23,4,LIMA,LURIN,Despejado,0.0,0.0,1.0,,,,22.0,26.0,18.0
2020-01-23,4,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,,,,21.0,24.0,19.0
2020-01-23,4,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,,,,20.0,25.0,19.0
2020-01-23,4,LIMA,PACHACAMAC,Despejado,0.0,0.0,1.0,,,,21.0,26.0,19.0
2020-01-23,4,LIMA,PUCUSANA,Despejado,0.0,0.0,0.9,,,,22.0,24.0,20.0
2020-01-23,4,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.9,,,,21.0,24.0,19.0
2020-01-23,4,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,,,,22.0,27.0,19.0
2020-01-23,4,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,,,,21.0,25.0,19.0
2020-01-23,4,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,1.0,,,,21.0,24.0,18.0
2020-01-23,4,LIMA,RIMAC,Despejado,0.0,0.0,0.8,,,,22.0,26.0,18.0
2020-01-23,4,LIMA,SAN BARTOLO,Despejado,0.0,0.0,1.0,,,,21.0,24.0,20.0
2020-01-23,4,LIMA,SAN BORJA,Despejado,0.0,0.0,1.0,,,,22.0,25.0,18.0
2020-01-23,4,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.7,,,,21.0,25.0,18.0
2020-01-23,4,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,1.0,,,,22.0,28.0,20.0
2020-01-23,4,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,,,,21.0,25.0,20.0
2020-01-23,4,LIMA,SAN LUIS,Despejado,0.0,0.0,0.9,,,,22.0,26.0,20.0
2020-01-23,4,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.8,,,,21.0,26.0,19.0
2020-01-23,4,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.7,,,,21.0,24.0,19.0
2020-01-23,4,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.8,,,,22.0,26.0,19.0
2020-01-23,4,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,,,,22.0,24.0,19.0
2020-01-23,4,LIMA,SANTA ROSA,Despejado,0.0,0.0,1.0,,,,23.0,25.0,18.0
2020-01-23,4,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,,,,21.0,25.0,19.0
2020-01-23,4,LIMA,SURQUILLO,Despejado,0.0,0.0,,,,,22.0,25.0,19.0
2020-01-23,4,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.8,,,,21.0,24.0,19.0
2020-01-23,4,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,,,,22.0,26.0,20.0
2020-01-31,5,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1011.0,6.0,12.0,19.0,24.0,21.0
2020-01-31,5,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1012.0,6.0,12.0,20.0,24.0,21.0
2020-01-31,5,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.9,1009.0,6.0,13.0,22.0,25.0,21.0
2020-01-31,5,CALLAO,LA PERLA,Despejado,0.0,0.0,1.0,1011.0,6.0,12.0,22.0,24.0,20.0
2020-01-31,5,CALLAO,LA PUNTA,Despejado,0.0,0.0,1.0,1012.0,7.0,13.0,22.0,23.0,21.0
2020-01-31,5,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1012.0,5.0,13.0,21.0,26.0,21.0
2020-01-31,5,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.8,1010.0,6.0,13.0,22.0,25.0,21.0
2020-01-31,5,LIMA,ANCON,Niebla,0.0,0.0,0.8,1010.0,2.0,13.0,20.0,28.0,20.0
2020-01-31,5,LIMA,ATE,Niebla,0.0,0.0,1.0,1014.0,3.0,15.0,21.0,26.0,21.0
2020-01-31,5,LIMA,BARRANCO,Despejado,0.0,0.0,1.0,1010.0,5.0,14.0,21.0,25.0,19.0
2020-01-31,5,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,5.0,14.0,21.0,25.0,20.0
2020-01-31,5,LIMA,CARABAYLLO,Niebla,0.0,0.0,0.9,1015.0,2.0,13.0,21.0,26.0,20.0
2020-01-31,5,LIMA,CHACLACAYO,Niebla,0.0,0.0,1.0,1011.0,2.0,14.0,19.0,24.0,19.0
2020-01-31,5,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,1012.0,5.0,13.0,21.0,25.0,21.0
2020-01-31,5,LIMA,CIENEGUILLA,Niebla,0.0,0.0,1.0,1013.0,2.0,14.0,21.0,25.0,20.0
2020-01-31,5,LIMA,COMAS,Niebla,0.0,0.0,0.8,1013.0,4.0,12.0,21.0,26.0,20.0
2020-01-31,5,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.9,1014.0,4.0,14.0,21.0,26.0,19.0
2020-01-31,5,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,1.0,1010.0,5.0,13.0,21.0,26.0,20.0
2020-01-31,5,LIMA,JESUS MARIA,Niebla,0.0,0.0,,,5.0,14.0,21.0,25.0,20.0
2020-01-31,5,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1011.0,4.0,15.0,21.0,26.0,21.0
2020-01-31,5,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1010.0,5.0,14.0,19.5,26.0,20.0
2020-01-31,5,LIMA,LIMA,Niebla,0.0,0.0,0.9,1010.0,5.0,14.0,19.0,25.0,20.0
2020-01-31,5,LIMA,LINCE,Niebla,0.0,0.0,1.0,1010.0,5.0,14.0,21.0,25.0,19.0
2020-01-31,5,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.8,1012.0,5.0,12.0,22.0,26.0,20.0
2020-01-31,5,LIMA,LURIGANCHO,Niebla,0.0,0.0,,1015.0,2.0,14.0,19.0,24.0,20.0
2020-01-31,5,LIMA,LURIN,Niebla,0.0,0.0,1.0,1013.0,3.0,11.0,22.0,25.0,19.0
2020-01-31,5,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1011.0,5.0,13.0,22.0,25.0,21.0
2020-01-31,5,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1012.0,5.0,14.0,21.0,25.0,21.0
2020-01-31,5,LIMA,PACHACAMAC,Niebla,0.0,0.0,1.0,1013.0,3.0,13.0,22.0,25.0,19.0
2020-01-31,5,LIMA,PUCUSANA,Niebla,0.0,0.0,0.9,1013.0,2.0,10.0,21.0,24.0,20.0
2020-01-31,5,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,1.0,1013.0,5.0,13.0,22.0,25.0,19.0
2020-01-31,5,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1012.0,5.0,13.0,22.0,26.0,21.0
2020-01-31,5,LIMA,PUNTA HERMOSA,Niebla,0.0,0.0,1.0,1013.0,3.0,9.0,21.0,26.0,20.0
2020-01-31,5,LIMA,PUNTA NEGRA,Niebla,0.0,0.0,1.0,1012.0,3.0,8.0,20.0,25.0,19.0
2020-01-31,5,LIMA,RIMAC,Niebla,0.0,0.0,0.9,1011.0,5.0,13.0,21.0,26.0,19.0
2020-01-31,5,LIMA,SAN BARTOLO,Niebla,0.0,0.0,1.0,1012.0,3.0,9.0,20.0,26.0,20.0
2020-01-31,5,LIMA,SAN BORJA,Niebla,0.0,0.0,0.9,1014.0,5.0,14.0,21.0,26.0,19.0
2020-01-31,5,LIMA,SAN ISIDRO,Niebla,0.0,0.0,1.0,1012.0,5.0,14.0,21.0,25.0,19.0
2020-01-31,5,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,1.0,1011.0,3.0,12.0,21.0,27.0,19.0
2020-01-31,5,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.9,1011.0,4.0,14.0,21.0,25.0,21.0
2020-01-31,5,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,1012.0,5.0,14.0,22.0,26.0,20.0
2020-01-31,5,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.8,1011.0,5.0,13.0,22.0,25.0,21.0
2020-01-31,5,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.9,1010.0,6.0,13.0,22.0,24.0,21.0
2020-01-31,5,LIMA,SANTA ANITA,Niebla,0.0,0.0,1.0,1011.0,4.0,15.0,21.0,26.0,20.0
2020-01-31,5,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,1.0,1013.0,2.0,10.0,21.0,25.0,20.0
2020-01-31,5,LIMA,SANTA ROSA,Niebla,0.0,0.0,1.0,1012.0,5.0,13.0,21.0,25.0,20.0
2020-01-31,5,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1012.0,4.0,14.0,21.0,26.0,20.0
2020-01-31,5,LIMA,SURQUILLO,Niebla,0.0,0.0,,1012.0,5.0,14.0,21.0,25.0,21.0
2020-01-31,5,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,1.0,1012.0,4.0,13.0,21.0,24.0,20.0
2020-01-31,5,LIMA,VILLA MARIA DEL TRIUNFO,Niebla,0.0,0.0,1.0,1012.0,4.0,14.0,22.0,25.0,20.0
2020-02-01,5,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1011.0,6.0,8.0,21.0,24.0,20.0
2020-02-01,5,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1011.0,6.0,8.0,21.666666666666668,24.0,20.0
2020-02-01,5,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,1.0,1010.0,6.0,8.0,21.0,25.0,19.0
2020-02-01,5,CALLAO,LA PERLA,Despejado,0.0,0.0,0.9,1011.0,6.0,7.0,21.0,24.0,20.0
2020-02-01,5,CALLAO,LA PUNTA,Despejado,0.0,0.0,1.0,1011.0,7.0,6.0,21.0,24.0,20.0
2020-02-01,5,CALLAO,MI PERU,Despejado,0.0,0.0,1.0,1012.0,5.0,9.0,21.0,26.0,19.0
2020-02-01,5,CALLAO,VENTANILLA,Despejado,0.0,0.0,1.0,1012.0,6.0,9.0,21.25,25.0,20.0
2020-02-01,5,LIMA,ANCON,Niebla,0.0,0.0,1.0,1011.0,4.0,9.0,20.0,26.0,19.0
2020-02-01,5,LIMA,ATE,Niebla,0.1,0.0,1.0,1014.0,3.0,8.0,22.0,25.0,19.0
2020-02-01,5,LIMA,BARRANCO,Despejado,0.0,0.0,1.0,1011.0,5.0,10.0,22.0,24.0,21.0
2020-02-01,5,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,5.0,10.0,21.0,25.0,19.0
2020-02-01,5,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,1014.0,2.0,9.0,22.0,25.0,21.0
2020-02-01,5,LIMA,CHACLACAYO,Despejado,0.2,0.2,1.0,1013.0,2.0,6.0,20.0,23.0,20.0
2020-02-01,5,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,1012.0,5.0,10.0,22.0,24.0,20.0
2020-02-01,5,LIMA,CIENEGUILLA,Despejado,0.0,0.1,1.0,1013.0,2.0,9.0,20.0,25.0,19.0
2020-02-01,5,LIMA,COMAS,Despejado,0.0,0.0,1.0,1014.0,5.0,9.0,20.0,25.0,18.0
2020-02-01,5,LIMA,EL AGUSTINO,Niebla,0.0,0.0,1.0,1013.0,4.0,11.0,21.0,26.0,18.0
2020-02-01,5,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,1.0,1010.0,5.0,9.0,21.0,25.0,19.0
2020-02-01,5,LIMA,JESUS MARIA,Niebla,0.0,0.0,,0.0,5.0,10.0,21.0,25.0,19.0
2020-02-01,5,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1012.0,4.0,10.0,22.0,25.0,20.0
2020-02-01,5,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1010.0,5.0,11.0,21.0,26.0,18.0
2020-02-01,5,LIMA,LIMA,Niebla,0.0,0.0,1.0,1010.0,5.0,10.0,21.666666666666668,25.0,19.0
2020-02-01,5,LIMA,LINCE,Niebla,0.0,0.0,1.0,1012.0,5.0,10.0,21.0,25.0,20.0
2020-02-01,5,LIMA,LOS OLIVOS,Despejado,0.0,0.0,1.0,1012.0,6.0,9.0,21.0,25.0,19.0
2020-02-01,5,LIMA,LURIGANCHO,Despejado,0.2,0.2,,1015.0,2.0,5.0,21.0,23.0,20.0
2020-02-01,5,LIMA,LURIN,Despejado,0.0,0.0,1.0,1014.0,3.0,10.0,20.0,25.0,19.0
2020-02-01,5,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1011.0,5.0,9.0,21.0,25.0,19.0
2020-02-01,5,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1012.0,5.0,10.0,22.0,25.0,20.0
2020-02-01,5,LIMA,PACHACAMAC,Despejado,0.0,0.0,1.0,1015.0,3.0,9.0,21.0,25.0,19.0
2020-02-01,5,LIMA,PUCUSANA,Niebla,0.0,0.0,0.9,1015.0,3.0,10.0,21.0,23.0,20.0
2020-02-01,5,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,1.0,1013.0,5.0,9.0,21.0,25.0,20.0
2020-02-01,5,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1012.0,5.0,9.0,21.0,26.0,19.0
2020-02-01,5,LIMA,PUNTA HERMOSA,Niebla,0.0,0.1,1.0,1014.0,3.0,10.0,20.0,25.0,20.0
2020-02-01,5,LIMA,PUNTA NEGRA,Niebla,0.0,0.1,1.0,1011.0,3.0,10.0,19.0,24.0,18.0
2020-02-01,5,LIMA,RIMAC,Niebla,0.0,0.0,1.0,1012.0,5.0,10.0,21.0,26.0,18.0
2020-02-01,5,LIMA,SAN BARTOLO,Niebla,0.0,0.0,1.0,1012.0,3.0,10.0,20.0,24.0,19.0
2020-02-01,5,LIMA,SAN BORJA,Niebla,0.0,0.0,1.0,1013.0,4.0,11.0,21.0,25.0,19.0
2020-02-01,5,LIMA,SAN ISIDRO,Niebla,0.0,0.0,1.0,1012.0,5.0,10.0,21.75,25.0,20.0
2020-02-01,5,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.1,0.0,1.0,1013.0,4.0,8.0,20.0,26.0,18.0
2020-02-01,5,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,1011.0,4.0,10.0,22.0,24.0,20.0
2020-02-01,5,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,1012.0,4.0,12.0,21.0,26.0,18.0
2020-02-01,5,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,1.0,1011.0,6.0,9.0,21.0,25.0,19.0
2020-02-01,5,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.9,1011.0,6.0,8.0,21.0,24.0,20.0
2020-02-01,5,LIMA,SANTA ANITA,Niebla,0.0,0.0,1.0,1012.0,4.0,11.0,21.0,26.0,18.0
2020-02-01,5,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,1013.0,3.0,11.0,20.0,24.0,20.0
2020-02-01,5,LIMA,SANTA ROSA,Despejado,0.0,0.0,1.0,1012.0,5.0,8.0,21.0,26.0,19.0
2020-02-01,5,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1012.0,4.0,11.0,22.0,25.0,19.0
2020-02-01,5,LIMA,SURQUILLO,Niebla,0.0,0.0,,1012.0,5.0,11.0,21.0,25.0,20.0
2020-02-01,5,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,1.0,1012.0,4.0,9.0,22.0,23.0,21.0
2020-02-01,5,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,1014.0,3.0,9.0,21.0,24.0,20.0
2020-02-08,6,CALLAO,BELLAVISTA,Niebla,0.0,0.0,0.9,1012.0,4.0,10.0,21.0,23.0,20.0
2020-02-08,6,CALLAO,CALLAO,Niebla,0.0,0.0,0.9,1012.0,4.0,10.0,21.666666666666668,23.0,20.0
2020-02-08,6,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.0,0.0,0.7,1011.0,4.0,11.0,21.0,24.0,20.0
2020-02-08,6,CALLAO,LA PERLA,Niebla,0.0,0.0,0.9,1012.0,4.0,10.0,21.0,23.0,20.0
2020-02-08,6,CALLAO,LA PUNTA,Niebla,0.0,0.0,0.8,1012.0,4.0,9.0,21.0,23.0,20.0
2020-02-08,6,CALLAO,MI PERU,Niebla,0.0,0.0,0.9,1011.0,3.0,10.0,21.0,25.0,19.0
2020-02-08,6,CALLAO,VENTANILLA,Niebla,0.0,0.0,0.4,1012.0,3.0,9.0,21.0,25.0,20.0
2020-02-08,6,LIMA,ANCON,Niebla,0.0,0.8,0.8,1010.0,2.0,11.0,20.0,27.0,18.0
2020-02-08,6,LIMA,ATE,Despejado,0.0,0.0,0.4,1015.0,2.0,11.0,20.0,26.0,20.0
2020-02-08,6,LIMA,BARRANCO,Niebla,0.0,0.0,0.7,1011.0,4.0,11.0,20.0,26.0,20.0
2020-02-08,6,LIMA,BREÑA,Despejado,0.0,0.0,,1012.0,4.0,12.0,21.0,26.0,19.0
2020-02-08,6,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,1014.0,2.0,10.0,22.0,26.0,20.0
2020-02-08,6,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.8,1012.0,3.0,10.0,19.0,24.0,19.0
2020-02-08,6,LIMA,CHORRILLOS,Niebla,0.0,0.0,0.8,1011.0,4.0,10.0,20.0,25.0,21.0
2020-02-08,6,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.8,1013.0,3.0,10.0,20.0,26.0,19.0
2020-02-08,6,LIMA,COMAS,Niebla,0.0,0.0,0.4,1014.0,2.0,13.0,22.0,28.0,18.0
2020-02-08,6,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.8,1014.0,4.0,13.0,21.0,28.0,20.0
2020-02-08,6,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.9,1010.0,3.0,12.0,21.0,27.0,19.0
2020-02-08,6,LIMA,JESUS MARIA,Despejado,0.0,0.0,,0.0,4.0,11.0,21.0,26.0,19.0
2020-02-08,6,LIMA,LA MOLINA,Despejado,0.0,0.0,0.8,1012.0,3.0,11.0,21.0,26.0,20.0
2020-02-08,6,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1010.0,4.0,12.0,21.0,27.0,19.0
2020-02-08,6,LIMA,LIMA,Despejado,0.0,0.0,0.7,1010.0,4.0,12.0,21.666666666666668,26.0,19.0
2020-02-08,6,LIMA,LINCE,Despejado,0.0,0.0,0.9,1012.0,4.0,11.0,21.5,26.0,19.0
2020-02-08,6,LIMA,LOS OLIVOS,Niebla,0.0,0.0,0.4,1012.0,3.0,11.0,21.0,26.0,20.0
2020-02-08,6,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1016.0,3.0,11.0,18.0,24.0,19.0
2020-02-08,6,LIMA,LURIN,Despejado,0.0,0.0,0.8,1015.0,3.0,10.0,22.0,25.0,19.0
2020-02-08,6,LIMA,MAGDALENA DEL MAR,Niebla,0.0,0.0,,1012.0,4.0,11.0,21.0,25.0,20.0
2020-02-08,6,LIMA,MIRAFLORES,Niebla,0.0,0.0,0.9,1012.0,4.0,11.0,21.0,26.0,20.0
2020-02-08,6,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.9,1015.0,2.0,10.0,21.0,26.0,19.0
2020-02-08,6,LIMA,PUCUSANA,Despejado,0.0,0.0,0.5,1014.0,3.0,10.0,22.0,25.0,19.0
2020-02-08,6,LIMA,PUEBLO LIBRE,Niebla,0.0,0.0,1.0,1012.75,4.0,11.0,21.0,25.0,20.0
2020-02-08,6,LIMA,PUENTE PIEDRA,Niebla,0.0,0.0,,1012.0,3.0,10.0,21.0,26.0,19.0
2020-02-08,6,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,1015.0,3.0,11.0,22.0,26.0,19.0
2020-02-08,6,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.9,1013.0,3.0,11.0,21.0,26.0,20.0
2020-02-08,6,LIMA,RIMAC,Despejado,0.0,0.0,0.6,1012.0,4.0,13.0,21.0,27.0,20.0
2020-02-08,6,LIMA,SAN BARTOLO,Despejado,0.0,0.0,1.0,1013.0,3.0,11.0,21.0,26.0,19.0
2020-02-08,6,LIMA,SAN BORJA,Despejado,0.0,0.0,0.8,1014.0,4.0,12.0,21.0,27.0,20.0
2020-02-08,6,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.7,1012.0,4.0,11.0,21.0,26.0,20.0
2020-02-08,6,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.8,1012.0,2.0,14.0,21.0,28.0,18.0
2020-02-08,6,LIMA,SAN JUAN DE MIRAFLORES,Niebla,0.0,0.0,0.8,1012.0,4.0,10.0,20.0,26.0,21.0
2020-02-08,6,LIMA,SAN LUIS,Despejado,0.0,0.0,1.0,1012.0,4.0,12.0,21.0,28.0,19.0
2020-02-08,6,LIMA,SAN MARTIN DE PORRES,Niebla,0.0,0.0,0.5,1012.0,3.0,11.0,21.0,25.0,19.0
2020-02-08,6,LIMA,SAN MIGUEL,Niebla,0.0,0.0,0.7,1012.0,4.0,10.0,21.0,24.0,20.0
2020-02-08,6,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.6,1012.0,3.0,13.0,21.0,28.0,19.0
2020-02-08,6,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,1013.0,3.0,10.0,22.0,26.0,20.0
2020-02-08,6,LIMA,SANTA ROSA,Niebla,0.0,0.0,1.0,1013.0,3.0,9.0,21.0,25.0,19.0
2020-02-08,6,LIMA,SANTIAGO DE SURCO,Niebla,0.0,0.0,,1011.0,4.0,11.0,20.0,26.0,19.0
2020-02-08,6,LIMA,SURQUILLO,Despejado,0.0,0.0,,1012.0,4.0,11.0,21.0,27.0,19.0
2020-02-08,6,LIMA,VILLA EL SALVADOR,Niebla,0.0,0.0,0.7,1012.0,4.0,10.0,21.0,24.0,20.0
2020-02-08,6,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.9,1013.0,3.0,10.0,21.0,25.0,20.0
2020-02-15,7,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,1010.0,9.0,10.0,21.0,23.0,20.0
2020-02-15,7,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1010.0,9.0,10.0,21.0,23.0,20.0
2020-02-15,7,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.3,1009.0,8.0,11.0,21.0,24.0,20.0
2020-02-15,7,CALLAO,LA PERLA,Despejado,0.0,0.0,0.9,1010.0,9.0,10.0,21.0,23.0,20.0
2020-02-15,7,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.5,1010.0,10.0,10.0,21.0,23.0,21.0
2020-02-15,7,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1010.0,7.0,11.0,21.0,25.0,20.0
2020-02-15,7,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.2,1009.0,8.0,11.0,21.0,24.0,21.0
2020-02-15,7,LIMA,ANCON,Niebla,0.0,0.0,0.5,1009.0,3.0,13.0,20.666666666666668,26.0,19.0
2020-02-15,7,LIMA,ATE,Niebla,0.0,0.0,0.5,1012.0,2.0,13.0,19.0,26.0,20.0
2020-02-15,7,LIMA,BARRANCO,Despejado,0.0,0.0,0.5,1010.0,8.0,11.0,21.0,25.0,20.0
2020-02-15,7,LIMA,BREÑA,Niebla,0.0,0.0,,1011.0,7.0,11.0,20.0,25.0,19.0
2020-02-15,7,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,1010.0,3.0,13.0,18.0,25.0,19.0
2020-02-15,7,LIMA,CHACLACAYO,Niebla,0.0,0.0,0.8,1011.0,1.0,13.0,19.0,24.0,19.0
2020-02-15,7,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,1010.0,9.0,11.0,21.0,24.0,19.0
2020-02-15,7,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.6,1012.0,1.0,12.0,18.0,26.0,19.0
2020-02-15,7,LIMA,COMAS,Niebla,0.0,0.0,0.3,1011.0,6.0,13.0,21.75,27.0,21.0
2020-02-15,7,LIMA,EL AGUSTINO,Niebla,0.0,0.0,1.0,1012.0,6.0,12.0,20.0,27.0,19.0
2020-02-15,7,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,1.0,1010.0,7.0,12.0,21.0,26.0,19.0
2020-02-15,7,LIMA,JESUS MARIA,Niebla,0.0,0.0,,0.0,8.0,11.0,20.0,25.0,20.0
2020-02-15,7,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1011.0,4.0,12.0,20.0,26.0,21.0
2020-02-15,7,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1010.0,7.0,11.0,20.0,26.0,18.0
2020-02-15,7,LIMA,LIMA,Niebla,0.0,0.0,0.2,1010.0,7.0,11.0,20.0,26.0,20.0
