,Año,Semana,Ubigeo,casos,viento_prom,barrido_calle,separacion_basura,exposicion_basurales,exposicion_precipicios,exposicion_deslizamientos,agua_potable,sanitario_compartido,conserva_agua,purificacion_agua
8544,2024,15,150139,35.0,-0.0678838879744577,0.8776307476436624,0.6100020591590288,0.0801253556259007,0.0203096530698594,0.0533208638911864,1.0,0.0738696880917895,0.9636613264501488,0.977769342142019
8545,2024,15,150140,44.0,-0.7859114632250349,0.9824368235350092,0.7534155836422575,0.0041512556399411,0.0675837041428651,0.1990959256503511,1.0,0.0718615123026994,0.960074572896529,0.98655456322304
8546,2024,15,150141,12.0,-0.7859114632250349,0.9535694780194705,0.5594585967092219,0.0601668778321379,0.0059232808746121,0.0107400865800865,1.0,0.0766920418808597,0.9572986282369436,0.9901819703952291
8547,2024,15,70106,431.0,0.11162300583818661,0.912021592442645,0.7013981106612686,0.1527032967032967,0.1378461538461539,0.2691781500684686,1.0,0.0706851076859975,0.9736873463515954,0.9801406908642928
8548,2024,15,150142,163.0,-0.6064045694123906,0.59728295585012,0.4977498164796918,0.0170809537097324,0.0229743589743589,0.0689230769230769,1.0,0.079020345180844,0.9678593914686454,0.9888492044314094
8549,2024,15,150143,667.0,-0.7859114632250349,0.9803655685227404,0.6034604528210515,0.0022502590174162,0.0027012987012987,0.0074240692640692,1.0,0.0693018880861319,0.9678925842265172,0.9860139971277956
8550,2024,16,150102,65.0,-0.7859114632250349,0.7211832926879693,0.5340329177758247,0.0786748709381065,0.0535415417794634,0.1468716579227507,1.0,0.0692193845028608,0.972645623354884,0.987261371727729
8551,2024,16,150103,508.0,-0.42689767559974634,0.7389658659924146,0.5965714285714286,0.0982857142857142,0.0834285714285714,0.2571428571428572,1.0,0.1005830537321651,0.9743516887461662,0.9840874425200028
8552,2024,16,150104,14.0,1.1886643687140526,0.938195348469035,0.5181304403502419,0.0589337568160139,0.0107541167457045,0.0258686440441279,1.0,0.0767408276399681,0.9627265911711222,0.9878859237187376
8553,2024,16,70102,3.0,1.9066919439646297,1.0,0.6111023911710608,0.0,0.0,0.0,1.0,0.0919236862609562,0.9599746787070936,0.9786089881780922
8554,2024,16,150105,28.0,0.8296505810887639,0.9615026351579729,0.3754401569858713,0.0685507497485429,0.0013728179379651,0.0103056380808768,1.0,0.0795651961359735,0.9535449916212454,0.9825891047232408
8555,2024,16,70101,88.0,1.9066919439646297,0.9644433175709308,0.4356581632653061,0.1096430107526881,0.0,0.0104516129032258,0.9530666666666668,0.1036585811037539,0.9737171847348872,0.9785680905570538
8556,2024,16,150106,635.0,-0.7859114632250349,0.5597814843749827,0.6268687284144427,0.0883210789864256,0.0777869238442524,0.2211878300374143,0.956,0.0704642907677135,0.9745808627019013,0.9871092831951044
8557,2024,16,70103,5.0,1.3681712625266969,0.9790623168894468,0.5896141056376469,0.0206253431142126,0.0082285714285714,0.0107873080877563,1.0,0.089287056335254,0.9579616003775888,0.9850297149483974
8558,2024,16,150107,89.0,-0.9654183570376793,0.7924433740060804,0.5603814940494157,0.0639467263877241,0.029052365555718,0.0667085202969073,1.0,0.0779389124403764,0.9655574058212668,0.9845879773837704
8559,2024,16,150108,103.0,1.3681712625266969,0.9862232203856078,0.7274734407590601,0.0335238095238095,0.0,0.0167619047619047,1.0,0.0842066748107837,0.9668497180092792,0.9910644228047428
8560,2024,16,150109,20.0,-2.7604872951641224,0.6846654264879125,0.5507199183022516,0.0584370619866947,0.053920185690765,0.1252334512799029,1.0,0.0866103274086534,0.9734599661708212,0.9919648929252004
8561,2024,16,150110,1034.0,-0.247390781787102,0.7211765285186705,0.5252328029375766,0.1366857142857142,0.0,0.0,1.0,0.0746508009247885,0.9708576360155036,0.9855891217633492
8562,2024,16,150111,241.0,-0.0678838879744577,0.946032003703178,0.7270513602566034,0.0163211431871556,0.0082285714285714,0.0137142857142857,1.0,0.0934253184497503,0.9706992734002958,0.98509225930403
8563,2024,16,150112,625.0,0.2911298996508309,0.953697189420704,0.495161587706058,0.1466622839511535,0.0082285714285714,0.078087619047619,1.0,0.0809295164542537,0.9609207516175826,0.9835714205589352
8564,2024,16,150113,35.0,1.0091574749014083,0.9714518149465852,0.5641512933430607,0.043626855706619,0.0013981526729294,0.0070379231213957,1.0,0.078834859430139,0.9521455376914904,0.9899405247516492
8565,2024,16,150114,64.0,-0.0678838879744577,0.849228590529965,0.5591465591366807,0.0569676230638621,0.0120885138387531,0.0343639305746577,1.0,0.074119879091529,0.9595608589285596,0.9895146517648608
8568,2024,16,150115,51.0,0.47063679346347526,0.7799999999999999,0.395430972680722,0.3330943396226415,0.0,0.0,1.0,0.1224378278625484,0.9564942895029768,0.9847691416096632
8569,2024,16,150101,176.0,0.6501436872761196,0.9433758037613316,0.3742698860295248,0.0514776310190566,0.0082285714285714,0.0146590476190476,1.0,0.0801823848950637,0.9640419788179536,0.9831882096559468
8570,2024,16,150116,23.0,1.0091574749014083,0.939446793823632,0.5210592498505021,0.0648906482129692,0.0104643065558943,0.0261631894986733,1.0,0.0755201769943561,0.9568017707126208,0.9885271128196972
8571,2024,16,150117,247.0,0.47063679346347526,0.7946666666666666,0.4957302991993256,0.0,0.0,0.0,1.0,0.0808296236058616,0.965365222247134,0.9874736119443048
8572,2024,16,150118,311.0,-0.7859114632250349,0.5426526879060474,0.6978472660119145,0.1081527473721184,0.184619354272271,0.3669037030592724,1.0,0.0825579697730536,0.9730985920588856,0.9885787477929272
8573,2024,16,150119,84.0,-0.9654183570376793,1.0,0.2120817995910021,0.0,0.0,0.0,1.0,0.0666714645511649,0.9529939719541132,0.9889788804435252
8574,2024,16,150120,22.0,1.3681712625266969,0.93842039232291,0.5240661523982555,0.0660299343285532,0.0104643065558943,0.0231960173160173,1.0,0.0774081267909138,0.9519608437902748,0.9887873338136748
8575,2024,16,70107,31.0,0.6501436872761196,0.9731132514775188,0.7266111760337366,0.1016253431142126,0.0082285714285714,0.09585402608363,1.0,0.0794232953760642,0.9612800272721436,0.9785342455232434
8576,2024,16,150122,21.0,1.0091574749014083,0.968903510064232,0.4760115855572998,0.0427758075629121,0.0025255453171331,0.0037028571428571,1.0,0.073694707818403,0.9539700775762768,0.9906896313257018
8577,2024,16,150123,165.0,-0.9654183570376793,0.7006503055482576,0.5457355588181483,0.0566414720689723,0.0464634408669614,0.1138995318659834,1.0,0.0704967697288835,0.9719302121826792,0.9909971560212104
8578,2024,16,150124,53.0,0.11162300583818661,0.7562553872279121,0.5513744130640478,0.0476690174690619,0.0309622103327897,0.0609946281675314,1.0,0.0798538591097853,0.9716715236371132,0.989306962107201
8579,2024,16,150121,39.0,1.3681712625266969,0.9444419538317584,0.5242068088808178,0.0622662218288065,0.0105008699924577,0.02172329004329,1.0,0.087841770835174,0.9587760850758544,0.9884947155671732
8580,2024,16,150125,504.0,0.47063679346347526,0.7903229496522827,0.6187239529754235,0.1190911267274249,0.0082285714285714,0.0094127000887827,1.0,0.077424441643234,0.9719300028139308,0.9849861932902582
8582,2024,16,150127,3.0,-1.3244321446629679,0.6986745442333079,0.5500940309123623,0.0566414720689723,0.0472030212865418,0.1117901745566261,1.0,0.0766519951358542,0.971987780027464,0.9902430376498448
8583,2024,16,150128,243.0,0.11162300583818661,0.6130138284744948,0.6272944410801617,0.1027143858664594,0.0014059196209794,0.1212262198017037,1.0,0.077558772999028,0.9664998736864786,0.9843135961526543
8584,2024,16,150129,3.0,-0.9654183570376793,0.7376392809287154,0.5487654726503479,0.0538943173302367,0.0311294431000224,0.0600222136606915,1.0,0.0795366700507531,0.9715463657141912,0.989248793198948
8585,2024,16,150130,39.0,0.47063679346347526,0.918368722769358,0.7662201761987983,0.0385720118734246,0.0014059196209794,0.0033151478041522,1.0,0.0847343629667025,0.9553650337927576,0.9915182816451588
8586,2024,16,150131,11.0,1.0091574749014083,0.9407560401468806,0.5426376817021095,0.0593414398020726,0.0105008699924577,0.0158323809523809,1.0,0.0754737011848655,0.958525894949514,0.9900818122781462
8587,2024,16,150132,995.0,-0.7859114632250349,0.7585824098855133,0.5857071960297767,0.1280410256410256,0.101455703168619,0.2463179487179487,0.9864615384615384,0.1048063575732404,0.9804976144139336,0.9833987162144066
8588,2024,16,150133,396.0,0.6501436872761196,0.5990964282476898,0.5270190190849635,0.0310103551531399,0.0025255453171331,0.0457061133187308,1.0,0.0779372511415515,0.9649577767007546,0.9889744160830674
8589,2024,16,150134,16.0,0.2911298996508309,0.9719525181302264,0.3520220821755245,0.0194515919976044,0.0082285714285714,0.0121295238095238,1.0,0.0832321422890334,0.959278849144505,0.9844308584550064
8590,2024,16,150135,497.0,1.0091574749014083,0.0,0.6268241796200344,0.0,0.0,0.0,1.0,0.0883504498776349,0.9699176370634937,0.9864247617962378
8591,2024,16,150136,50.0,1.7271850501519854,0.9648785298640842,0.4634401569858712,0.043626855706619,0.0022722985638863,0.0051755844155844,1.0,0.0833372838180911,0.949295160816452,0.990706779298612
8592,2024,16,150137,62.0,-0.247390781787102,0.9655852818168192,0.4783567257355354,0.0946984609238701,0.0014586445399547,0.0057794624958905,1.0,0.0939031807268544,0.9662287085184348,0.9868358710756456
8594,2024,16,150139,27.0,0.8296505810887639,0.912846778599232,0.6539244515617566,0.0579478018365889,0.0146882312380233,0.038562410492733,1.0,0.0749197165537677,0.962146504327388,0.9775346211988936
8595,2024,16,150140,66.0,0.6501436872761196,0.9405554027338776,0.6763956017781899,0.0140504037044161,0.0579718916493746,0.1618799847432612,1.0,0.0744144418338327,0.9642543729135344,0.9862880204314404
8596,2024,16,150141,15.0,0.6501436872761196,0.9450100964545493,0.5119466575037186,0.0588268471170393,0.0107541167457045,0.0173051082251082,1.0,0.0782282082156865,0.958323184473186,0.9890804124617836
8597,2024,16,70106,350.0,1.0091574749014083,0.9315168690958164,0.6772172739541161,0.1499780219780219,0.0996923076923077,0.2690179666889224,1.0,0.07269063831179,0.9717789124037208,0.9801406908642928
8598,2024,16,150142,172.0,0.8296505810887639,0.7130971714852311,0.6086704666165765,0.0099853036926797,0.0166153846153846,0.0498461538461538,1.0,0.0807061990908903,0.9673109318887488,0.98795073543642
8599,2024,16,150143,718.0,0.11162300583818661,0.9335450011538906,0.5675845418969362,0.008608360422723,0.0091428571428571,0.025127619047619,1.0,0.0711276888820638,0.9682116084701888,0.98670267896995
8600,2024,17,150102,36.0,-0.7859114632250349,0.6751041953064703,0.5159613051248398,0.069287543005341,0.0676881923631859,0.1696245908285451,1.0,0.0738765339645566,0.973491753443071,0.9872177450465396
8601,2024,17,150103,482.0,0.11162300583818661,0.5631201011378002,0.6177142857142857,0.1186455026455026,0.1117037037037036,0.3042328042328043,1.0,0.1033263759834993,0.9757366492335198,0.9837893912396948
8602,2024,17,150104,8.0,-0.0678838879744577,0.9309648193268942,0.4643826647343146,0.055155951306785,0.0165199531079761,0.0297925764558022,1.0,0.0700457106006926,0.9544740999413552,0.9883093753491772
8603,2024,17,70102,9.0,0.8296505810887639,1.0,0.5823678724708767,0.0,0.0,0.0,1.0,0.083361714473224,0.9553255164634704,0.9776556911027589
8604,2024,17,150105,28.0,0.47063679346347526,0.9790878511969237,0.2039428013256585,0.063752251463241,0.0006391952762579,0.0085277903712623,1.0,0.0770357203006072,0.9486564731477548,0.9822922062674868
8605,2024,17,70101,91.0,1.0091574749014083,0.9522394225983076,0.4603877551020408,0.1204645161290322,0.0,0.0056774193548387,0.9136,0.1070836165779717,0.9680854598874584,0.97886561859634
8606,2024,17,150106,563.0,-0.247390781787102,0.3693345629409078,0.6667999441828013,0.0871150127488197,0.1183863125409108,0.3113410885053275,0.919,0.0716940419306905,0.9752256492075414,0.986483910833286
8607,2024,17,70103,5.0,0.8296505810887639,0.9614556288192092,0.4919480677645002,0.0379693816420733,0.0151480519480519,0.0203160270666993,1.0,0.0907412960556178,0.9600563493995322,0.9836797965611416
8608,2024,17,150107,82.0,-0.6064045694123906,0.7590708514520732,0.5405672008596656,0.0592387000153375,0.0501890996477108,0.0923171075996882,1.0,0.0775793498672432,0.965777239194583,0.9854164845307616
8609,2024,17,150108,68.0,-0.247390781787102,0.973620544864126,0.6001387325671614,0.0617142857142857,0.0,0.0308571428571428,1.0,0.081687059445043,0.966319317157394,0.9896060226456692
8610,2024,17,150109,17.0,-2.0424597199135452,0.6530724247383917,0.5266169073853587,0.054550040849194,0.0818109543776888,0.160167163636841,1.0,0.0850187784854041,0.97333881302978,0.9929854208314928
8611,2024,17,150110,899.0,0.11162300583818661,0.851451019012447,0.560821868625051,0.1395047619047618,0.0,0.0,1.0,0.0890682213113028,0.9744621807109908,0.9852612787993088
8612,2024,17,150111,204.0,0.11162300583818661,0.9006498249990321,0.6518464052480014,0.0300457408672637,0.0151480519480519,0.0252467532467532,1.0,0.0833091087336451,0.9660201870648408,0.984370015196144
8613,2024,17,150112,526.0,0.47063679346347526,0.9147607350699328,0.4899838391195785,0.1018101136373507,0.0151480519480519,0.0596612987012987,1.0,0.0803286872957694,0.961423555172261,0.9821118577597916
8614,2024,17,150113,37.0,0.47063679346347526,0.9844923439216016,0.5470095058614426,0.0236985389023609,0.0006515710950534,0.0035075331631815,1.0,0.0762480909742251,0.9500837253910948,0.989300880786645
8615,2024,17,150114,40.0,0.11162300583818661,0.8355838974893804,0.536696332451522,0.0538719989351108,0.0176585087483778,0.0397184635363676,1.0,0.0738933827218025,0.959192105885602,0.9893870185932672
8616,2024,17,70104,5.0,1.0091574749014083,0.9771710579858122,0.4325286973207531,0.0250733077674734,0.0012144734024964,0.0118193548387096,1.0,0.0838962854063436,0.9528552955050644,0.9805003691925552
8618,2024,17,150115,44.0,0.2911298996508309,0.595,0.3901464590210831,0.3851184486373166,0.0,0.0,1.0,0.1240381639733759,0.960980617532132,0.985589777458314
8619,2024,17,150101,163.0,0.47063679346347526,0.895760002378815,0.4086938053422314,0.0510661758082183,0.0151480519480519,0.026985974025974,1.0,0.0804498570609604,0.9581860304899088,0.9833780377203302
8620,2024,17,150116,23.0,0.2911298996508309,0.9379746065507676,0.4651927982809474,0.0585862846603162,0.0163625253505483,0.0299525764558022,1.0,0.0705136723238136,0.9503465073096472,0.988568715626452
8621,2024,17,150117,206.0,0.6501436872761196,0.6220000000000001,0.4415979772439949,0.0,0.0,0.0,1.0,0.074842667627591,0.9568722576347756,0.9875265093369824
8622,2024,17,150118,278.0,-0.6064045694123906,0.3543804508795344,0.7731665882954015,0.1240053724702159,0.2974164937642292,0.527000478342901,1.0,0.0951978909970224,0.9789480317937156,0.988196944352332
8623,2024,17,150119,64.0,-0.247390781787102,1.0,0.2547893660531697,0.0,0.0,0.0,1.0,0.0663912621417508,0.957622945756192,0.988943767620515
8624,2024,17,150120,18.0,0.47063679346347526,0.9345674395966136,0.4695703281596033,0.0617774435656828,0.0163625253505483,0.0283407792207792,1.0,0.0745550887727944,0.9522050754976084,0.9888289366204296
8625,2024,17,70107,25.0,-0.0678838879744577,0.948551734149345,0.5964745366280086,0.0819693816420733,0.0151480519480519,0.0728557029768914,1.0,0.0819815595028628,0.9620024514135864,0.978344676724612
8626,2024,17,150122,4.0,0.11162300583818661,0.9831080795410644,0.3890856584685156,0.0232362411452855,0.0013719011599241,0.0020114285714285,1.0,0.0708671021190611,0.9441523674282644,0.989649904401544
8627,2024,17,150123,158.0,-0.247390781787102,0.660222584952644,0.517441154698714,0.0535746586716658,0.064155545559927,0.1382106697603471,1.0,0.0750979921928329,0.9738650204856534,0.9920039272836532
8628,2024,17,150124,29.0,-0.247390781787102,0.7414575487144979,0.5265802838219592,0.0439769938692815,0.0512265461932806,0.0838346106939655,1.0,0.0773213978357571,0.9707643567147466,0.989306962107201
8629,2024,17,150121,41.0,0.6501436872761196,0.9378742522233527,0.4714485813292866,0.0577371991860043,0.0163823869704099,0.0275407792207792,1.0,0.0870185222158045,0.9591670534185476,0.9889181671976128
8630,2024,17,150125,503.0,0.11162300583818661,0.7821854300417022,0.5584241740011645,0.0898653084684937,0.0151480519480519,0.020189180003304,1.0,0.0832614682440966,0.9719607195325398,0.9850201627475256
8631,2024,17,150126,1.0,-0.42689767559974634,0.6809091671694935,0.5190130733470518,0.0535746586716658,0.0711440554468141,0.137855824605502,1.0,0.0809756301989513,0.9723157685990385,0.9895249639203528
8632,2024,17,150127,1.0,-0.6064045694123906,0.6725346868324718,0.5254647055994262,0.0535746586716658,0.0672861690105505,0.137855824605502,1.0,0.0785708152307832,0.9721484403388652,0.989990483200537
8633,2024,17,150128,182.0,0.2911298996508309,0.3327721911021047,0.6474012129440743,0.1217672181418087,0.0006567490604201,0.2181146543778802,1.0,0.0777004047350414,0.9705872740223382,0.9835551698247196
8634,2024,17,150129,2.0,-0.6064045694123906,0.7166168330611422,0.5230189506170813,0.0500555169437239,0.0513173886841231,0.0844150794727962,1.0,0.0795366700507531,0.9714574345008684,0.989248793198948
8635,2024,17,150130,20.0,-0.0678838879744577,0.898076481255868,0.8777961474676097,0.0209526978077862,0.0006567490604201,0.0015711374971404,1.0,0.084208067155119,0.95815218757341,0.9906109871251584
8636,2024,17,150131,8.0,0.2911298996508309,0.9368522516385271,0.5055429520909309,0.0526276596235369,0.0163823869704099,0.0243407792207792,1.0,0.0766658927818384,0.9586932232096872,0.9900823356111016
8637,2024,17,150132,897.0,-0.247390781787102,0.7550653663470513,0.5391894127378,0.0847794871794871,0.0691072209158314,0.1947076923076923,0.9750769230769232,0.1065461995734163,0.9803009389083184,0.98355899662222
8638,2024,17,150133,297.0,-0.247390781787102,0.3254350968259055,0.4793110944742967,0.0168451311942982,0.0013719011599241,0.0709206750753233,1.0,0.0768627294536945,0.9665515162356848,0.9871496772399694
8639,2024,17,150134,18.0,0.11162300583818661,0.948367135648826,0.3677376209746398,0.0358086125410444,0.0151480519480519,0.0223293506493506,1.0,0.081652389007824,0.961785520824716,0.983623020299689
8640,2024,17,150135,392.0,0.8296505810887639,0.0,0.6477240562546263,0.0,0.0,0.0,1.0,0.0890019202522862,0.9715220193528208,0.9869519619160112
8641,2024,17,150136,47.0,0.6501436872761196,0.9809216705434533,0.3659428013256585,0.0236985389023609,0.001234335022358,0.0028114285714285,1.0,0.0788739626891923,0.9508203980650698,0.9909478748665403
